Date,Price,Open,High,Low,Volume,Change %,Vol.
12/26/2022,0.002053,0.002035,0.002079,0.002027,383690000,0.91%,383.69M
12/27/2022,0.002035,0.002023,0.002049,0.002011,400940000,0.58%,400.94M
12/28/2022,0.002023,0.002007,0.002029,0.00199,338490000,0.78%,338.49M
12/29/2022,0.002007,0.001995,0.002073,0.001985,239800000,0.59%,239.80M
12/30/2022,0.001995,0.001929,0.002029,0.0019,347030000,3.45%,347.03M
12/31/2022,0.001929,0.001959,0.001967,0.00192,515790000,-1.55%,515.79M
1/1/2023,0.001959,0.001978,0.001978,0.001947,346390000,-0.95%,346.39M
1/2/2023,0.001978,0.001949,0.001987,0.001939,403650000,1.49%,403.65M
1/3/2023,0.001949,0.001952,0.00197,0.001929,353340000,-0.13%,353.34M
1/4/2023,0.001951,0.001939,0.001996,0.001939,301840000,0.66%,301.84M
1/5/2023,0.001939,0.001947,0.001961,0.00193,376150000,-0.44%,376.15M
1/6/2023,0.001947,0.001908,0.001968,0.001901,514180000,2.04%,514.18M
1/7/2023,0.001908,0.001959,0.001973,0.001903,204780000,-2.60%,204.78M
1/8/2023,0.001959,0.001979,0.002,0.001956,247180000,-1.01%,247.18M
1/9/2023,0.001979,0.001964,0.001984,0.001952,467240000,0.79%,467.24M
1/10/2023,0.001964,0.001927,0.001982,0.001924,407590000,1.90%,407.59M
1/11/2023,0.001927,0.001951,0.001958,0.001912,320670000,-1.25%,320.67M
1/12/2023,0.001951,0.001957,0.001979,0.001924,468380000,-0.27%,468.38M
1/13/2023,0.001957,0.001988,0.001996,0.001952,352000000,-1.58%,352.00M
1/14/2023,0.001988,0.001916,0.00201,0.001916,335380000,3.74%,335.38M
1/15/2023,0.001916,0.00207,0.002123,0.001891,680980000,-7.40%,680.98M
1/16/2023,0.00207,0.002044,0.002097,0.002024,415370000,1.26%,415.37M
1/17/2023,0.002044,0.002021,0.002049,0.002007,471400000,1.14%,471.40M
1/18/2023,0.002021,0.002052,0.002056,0.002019,356050000,-1.52%,356.05M
1/19/2023,0.002052,0.002064,0.002064,0.002023,502370000,-0.60%,502.37M
1/20/2023,0.002064,0.002059,0.002092,0.002038,741970000,0.26%,741.97M
1/21/2023,0.002059,0.002026,0.002067,0.001998,760880000,1.64%,760.88M
1/22/2023,0.002026,0.001932,0.002039,0.001932,1200000000,4.85%,1.20B
1/23/2023,0.001932,0.00189,0.001937,0.001889,471520000,2.23%,471.52M
1/24/2023,0.00189,0.00189,0.001902,0.001884,370370000,0.00%,370.37M
1/25/2023,0.00189,0.001888,0.001899,0.001873,401460000,0.15%,401.46M
1/26/2023,0.001888,0.001878,0.001899,0.001872,422380000,0.51%,422.38M
1/27/2023,0.001878,0.001861,0.001894,0.001857,305580000,0.88%,305.58M
1/28/2023,0.001861,0.001899,0.001899,0.001861,370200000,-1.97%,370.20M
1/29/2023,0.001899,0.001908,0.001913,0.001876,310010000,-0.48%,310.01M
1/30/2023,0.001908,0.001937,0.001937,0.001886,312620000,-1.50%,312.62M
1/31/2023,0.001937,0.001818,0.001987,0.001808,509730000,6.57%,509.73M
2/1/2023,0.001818,0.001805,0.001825,0.001804,317790000,0.68%,317.79M
2/2/2023,0.001805,0.001855,0.001858,0.001797,367550000,-2.70%,367.55M
2/3/2023,0.001855,0.001871,0.001878,0.001854,359090000,-0.94%,359.09M
2/4/2023,0.001873,0.00188,0.001893,0.001866,276550000,-0.39%,276.55M
2/5/2023,0.00188,0.001927,0.001929,0.001844,552210000,-2.41%,552.21M
2/6/2023,0.001927,0.001909,0.001929,0.001891,426380000,0.94%,426.38M
2/7/2023,0.001909,0.001893,0.001922,0.001848,589880000,0.85%,589.88M
2/8/2023,0.001893,0.001922,0.001947,0.001886,557020000,-1.54%,557.02M
2/9/2023,0.001922,0.001878,0.001929,0.001865,514140000,2.36%,514.14M
2/10/2023,0.001878,0.00189,0.001898,0.001834,449960000,-0.67%,449.96M
2/11/2023,0.001891,0.001994,0.001997,0.001853,708230000,-5.17%,708.23M
2/12/2023,0.001994,0.002011,0.002014,0.001983,318790000,-0.83%,318.79M
2/13/2023,0.00201,0.002005,0.00204,0.001999,352450000,0.26%,352.45M
2/14/2023,0.002005,0.002006,0.002017,0.001998,322290000,0.00%,322.29M
2/15/2023,0.002006,0.001996,0.002013,0.001982,423850000,0.48%,423.85M
2/16/2023,0.001996,0.002021,0.002021,0.001977,609790000,-1.22%,609.79M
2/17/2023,0.002021,0.002032,0.002044,0.001992,842720000,-0.58%,842.72M
2/18/2023,0.002032,0.002028,0.002044,0.001995,580880000,0.20%,580.88M
2/19/2023,0.002028,0.002094,0.002107,0.002,565920000,-3.13%,565.92M
2/20/2023,0.002094,0.002042,0.002134,0.002001,978040000,2.55%,978.04M
2/21/2023,0.002042,0.002062,0.002065,0.002031,376200000,-1.01%,376.20M
2/22/2023,0.002062,0.002066,0.002073,0.002047,416450000,-0.17%,416.45M
2/23/2023,0.002066,0.002042,0.002071,0.002031,354120000,1.17%,354.12M
2/24/2023,0.002042,0.00208,0.002085,0.002028,439710000,-1.84%,439.71M
2/25/2023,0.00208,0.002053,0.002109,0.002035,384450000,1.34%,384.45M
2/26/2023,0.002053,0.002084,0.002098,0.002007,642010000,-1.47%,642.01M
2/27/2023,0.002084,0.002067,0.002111,0.002054,406530000,0.80%,406.53M
2/28/2023,0.002067,0.002079,0.002106,0.002031,573910000,-0.60%,573.91M
3/1/2023,0.002079,0.002215,0.002231,0.002018,861910000,-6.13%,861.91M
3/2/2023,0.002215,0.002223,0.002244,0.002208,515530000,-0.35%,515.53M
3/3/2023,0.002223,0.00223,0.002247,0.002213,553730000,-0.30%,553.73M
3/4/2023,0.00223,0.002258,0.002273,0.002228,340570000,-1.20%,340.57M
3/5/2023,0.002257,0.002249,0.00231,0.002209,477480000,0.36%,477.48M
3/6/2023,0.002249,0.002243,0.002268,0.002211,409370000,0.25%,409.37M
3/7/2023,0.002243,0.002293,0.002295,0.002185,542080000,-2.18%,542.08M
3/8/2023,0.002293,0.00235,0.002356,0.002291,538780000,-2.41%,538.78M
3/9/2023,0.00235,0.002347,0.002364,0.002328,301970000,0.13%,301.97M
3/10/2023,0.002347,0.002327,0.00235,0.00231,303800000,0.84%,303.80M
3/11/2023,0.002327,0.002333,0.002361,0.002309,600300000,-0.23%,600.30M
3/12/2023,0.002333,0.002313,0.002355,0.002305,365260000,0.86%,365.26M
3/13/2023,0.002313,0.002377,0.002383,0.002311,450020000,-2.71%,450.02M
3/14/2023,0.002377,0.002299,0.00239,0.002245,603380000,3.41%,603.38M
3/15/2023,0.002299,0.002393,0.002403,0.002299,646900000,-3.92%,646.90M
3/16/2023,0.002393,0.002379,0.002434,0.002353,605040000,0.56%,605.04M
3/17/2023,0.002379,0.002506,0.002506,0.002305,668910000,-5.08%,668.91M
3/18/2023,0.002507,0.002491,0.002608,0.002486,1170000000,0.65%,1.17B
3/19/2023,0.00249,0.002446,0.002564,0.00243,934400000,1.80%,934.40M
3/20/2023,0.002446,0.002465,0.002504,0.002339,1060000000,-0.79%,1.06B
3/21/2023,0.002466,0.002653,0.002693,0.002421,1300000000,-7.03%,1.30B
3/22/2023,0.002653,0.002627,0.002699,0.002506,1100000000,0.88%,1.10B
3/23/2023,0.002629,0.002518,0.002801,0.002508,1670000000,4.41%,1.67B
3/24/2023,0.002518,0.002531,0.002679,0.002451,1660000000,-0.48%,1.66B
3/25/2023,0.002531,0.002109,0.002874,0.002098,1740000000,20.02%,1.74B
3/26/2023,0.002109,0.002064,0.002147,0.002062,678680000,2.15%,678.68M
3/27/2023,0.002064,0.002074,0.002084,0.002062,316540000,-0.47%,316.54M
3/28/2023,0.002074,0.002056,0.002084,0.002044,533570000,0.86%,533.57M
3/29/2023,0.002056,0.002082,0.002086,0.002053,467500000,-1.20%,467.50M
3/30/2023,0.002081,0.00208,0.002098,0.002068,536140000,-0.27%,536.14M
3/31/2023,0.002087,0.002063,0.002091,0.002049,383700000,1.15%,383.70M
4/1/2023,0.002063,0.002092,0.002112,0.002054,390780000,-1.36%,390.78M
4/2/2023,0.002092,0.002105,0.002129,0.002068,526710000,-0.66%,526.71M
4/3/2023,0.002105,0.002123,0.002146,0.002053,569720000,-0.85%,569.72M
4/4/2023,0.002123,0.002111,0.002162,0.002016,896510000,0.59%,896.51M
4/5/2023,0.002111,0.002197,0.002222,0.002111,941330000,-3.91%,941.33M
4/6/2023,0.002197,0.002202,0.002225,0.00218,715330000,-0.25%,715.33M
4/7/2023,0.002202,0.002157,0.002217,0.002115,754270000,2.10%,754.27M
4/8/2023,0.002157,0.002211,0.002215,0.002129,594030000,-2.47%,594.03M
4/9/2023,0.002211,0.00223,0.002245,0.002195,631950000,-0.83%,631.95M
4/10/2023,0.00223,0.002185,0.002243,0.002168,662050000,2.08%,662.05M
4/11/2023,0.002185,0.002226,0.002243,0.002129,679600000,-1.87%,679.60M
4/12/2023,0.002226,0.002235,0.002255,0.002158,816320000,-0.40%,816.32M
4/13/2023,0.002235,0.002078,0.002283,0.002078,1310000000,7.55%,1.31B
4/14/2023,0.002078,0.002127,0.002135,0.002011,1000000000,-2.29%,1.00B
4/15/2023,0.002127,0.002261,0.002293,0.002062,1080000000,-5.93%,1.08B
4/16/2023,0.002261,0.002256,0.002288,0.00212,907740000,0.24%,907.74M
4/17/2023,0.002256,0.002386,0.002438,0.002255,933400000,-5.43%,933.40M
4/18/2023,0.002386,0.002381,0.00242,0.002305,936920000,0.13%,936.92M
4/19/2023,0.002383,0.002476,0.002524,0.002348,1390000000,-3.78%,1.39B
4/20/2023,0.002476,0.002329,0.002575,0.002209,2470000000,6.30%,2.47B
4/21/2023,0.002329,0.002435,0.002475,0.00224,2140000000,-4.34%,2.14B
4/22/2023,0.002435,0.002638,0.002753,0.002434,1820000000,-7.68%,1.82B
4/23/2023,0.002638,0.002602,0.002692,0.002555,789910000,1.36%,789.91M
4/24/2023,0.002602,0.002761,0.002768,0.002555,986080000,-5.75%,986.08M
4/25/2023,0.002761,0.002851,0.002889,0.002702,1790000000,-3.18%,1.79B
4/26/2023,0.002851,0.002772,0.002872,0.00248,2700000000,2.94%,2.70B
4/27/2023,0.00277,0.002967,0.002983,0.002629,1460000000,-6.64%,1.46B
4/28/2023,0.002967,0.003084,0.003109,0.002963,663890000,-3.78%,663.89M
4/29/2023,0.003084,0.00317,0.003202,0.003024,1000000000,-2.73%,1.00B
4/30/2023,0.00317,0.003291,0.003323,0.003145,870200000,-3.71%,870.20M
5/1/2023,0.003292,0.003128,0.003375,0.003066,1730000000,5.24%,1.73B
5/2/2023,0.003128,0.003362,0.003363,0.00305,2160000000,-6.94%,2.16B
5/3/2023,0.003362,0.003632,0.003647,0.003231,1370000000,-7.46%,1.37B
5/4/2023,0.003632,0.003701,0.00374,0.003627,786650000,-1.84%,786.65M
5/5/2023,0.003701,0.00365,0.003826,0.003613,1490000000,1.38%,1.49B
5/6/2023,0.00365,0.003727,0.003729,0.003599,978490000,-2.06%,978.49M
5/7/2023,0.003727,0.003758,0.003769,0.003707,618230000,-0.83%,618.23M
5/8/2023,0.003758,0.003792,0.003797,0.003757,445930000,-0.89%,445.93M
5/9/2023,0.003792,0.003787,0.003832,0.003767,834100000,0.21%,834.10M
5/10/2023,0.003784,0.003804,0.003818,0.003757,749760000,-0.53%,749.76M
5/11/2023,0.003804,0.003897,0.003935,0.003609,1310000000,-2.39%,1.31B
5/12/2023,0.003897,0.003855,0.003955,0.003854,801800000,1.07%,801.80M
5/13/2023,0.003856,0.00405,0.004085,0.003831,946700000,-4.81%,946.70M
5/14/2023,0.00405,0.004218,0.004229,0.004039,737290000,-3.98%,737.29M
5/15/2023,0.004218,0.004111,0.004401,0.004062,1950000000,2.61%,1.95B
5/16/2023,0.004111,0.003745,0.004113,0.003745,1420000000,9.77%,1.42B
5/17/2023,0.003745,0.003964,0.003971,0.003687,1160000000,-5.43%,1.16B
5/18/2023,0.00396,0.004199,0.004201,0.003904,1760000000,-5.69%,1.76B
5/19/2023,0.004199,0.004446,0.00446,0.004166,1070000000,-5.56%,1.07B
5/20/2023,0.004446,0.004567,0.004605,0.00442,596810000,-2.64%,596.81M
5/21/2023,0.004567,0.004642,0.004678,0.004563,519790000,-1.62%,519.79M
5/22/2023,0.004642,0.004597,0.004671,0.004528,649450000,0.99%,649.45M
5/23/2023,0.004597,0.004481,0.004697,0.004336,1360000000,2.60%,1.36B
5/24/2023,0.00448,0.004729,0.005263,0.004323,2160000000,-5.25%,2.16B
5/25/2023,0.004729,0.005146,0.005153,0.004539,2120000000,-8.11%,2.12B
5/26/2023,0.005146,0.005376,0.005376,0.005104,608380000,-4.27%,608.38M
5/27/2023,0.005376,0.00527,0.005697,0.005239,992750000,2.00%,992.75M
5/28/2023,0.00527,0.005265,0.005301,0.005248,360590000,0.10%,360.59M
5/29/2023,0.005265,0.005307,0.005334,0.005227,357240000,-0.79%,357.24M
5/30/2023,0.005307,0.005026,0.005405,0.004999,626730000,5.59%,626.73M
5/31/2023,0.005026,0.005627,0.005628,0.004816,1290000000,-10.68%,1.29B
6/1/2023,0.005627,0.005666,0.005673,0.005595,697880000,-0.69%,697.88M
6/2/2023,0.005666,0.005643,0.005682,0.005629,543960000,0.42%,543.96M
6/3/2023,0.005643,0.005629,0.00571,0.005596,619310000,0.25%,619.31M
6/4/2023,0.005629,0.005587,0.005665,0.005586,464630000,0.75%,464.63M
6/5/2023,0.005587,0.005672,0.005724,0.005379,1040000000,-1.49%,1.04B
6/6/2023,0.005672,0.005674,0.005756,0.00559,588760000,-0.03%,588.76M
6/7/2023,0.005674,0.005736,0.005777,0.005507,884680000,-1.09%,884.68M
6/8/2023,0.005736,0.005826,0.005856,0.005614,790240000,-1.53%,790.24M
6/9/2023,0.005825,0.005949,0.006001,0.005796,825530000,-2.08%,825.53M
6/10/2023,0.005949,0.005933,0.00607,0.005902,892610000,0.27%,892.61M
6/11/2023,0.005933,0.005888,0.005942,0.005884,799990000,0.78%,799.99M
6/12/2023,0.005887,0.005894,0.005918,0.005806,665470000,-0.12%,665.47M
6/13/2023,0.005894,0.005889,0.005976,0.00585,767850000,0.06%,767.85M
6/14/2023,0.00589,0.005776,0.005912,0.005762,650190000,1.98%,650.19M
6/15/2023,0.005776,0.005747,0.005802,0.005747,461570000,0.51%,461.57M
6/16/2023,0.005747,0.005718,0.005885,0.005606,831380000,0.50%,831.38M
6/17/2023,0.005718,0.005969,0.00611,0.005689,931580000,-4.20%,931.58M
6/18/2023,0.005969,0.005804,0.005996,0.005786,620770000,2.80%,620.77M
6/19/2023,0.005806,0.005713,0.005843,0.005702,652240000,1.63%,652.24M
6/20/2023,0.005713,0.005714,0.006009,0.005636,1180000000,-0.02%,1.18B
6/21/2023,0.005714,0.005634,0.00594,0.005633,1000000000,1.49%,1.00B
6/22/2023,0.00563,0.00597,0.006269,0.005313,1830000000,-5.70%,1.83B
6/23/2023,0.00597,0.006278,0.006314,0.005732,1590000000,-4.91%,1.59B
6/24/2023,0.006278,0.006583,0.006594,0.006194,1380000000,-4.62%,1.38B
6/25/2023,0.006583,0.006249,0.006591,0.006197,1120000000,5.34%,1.12B
6/26/2023,0.006249,0.006207,0.006314,0.006158,772760000,0.67%,772.76M
6/27/2023,0.006207,0.006582,0.006701,0.006031,2150000000,-5.70%,2.15B
6/28/2023,0.006582,0.006494,0.006655,0.006463,1700000000,1.26%,1.70B
6/29/2023,0.0065,0.006348,0.006501,0.0062,1620000000,2.39%,1.62B
6/30/2023,0.006348,0.006945,0.006947,0.005893,4370000000,-8.60%,4.37B
7/1/2023,0.006945,0.005859,0.007039,0.005859,3770000000,18.53%,3.77B
7/2/2023,0.005859,0.005717,0.005878,0.005637,1800000000,2.49%,1.80B
7/3/2023,0.005717,0.005306,0.005876,0.005306,2880000000,7.74%,2.88B
7/4/2023,0.005306,0.005038,0.005477,0.005036,2610000000,5.32%,2.61B
7/5/2023,0.005038,0.004953,0.005106,0.004693,2000000000,1.72%,2.00B
7/6/2023,0.004953,0.005284,0.00539,0.004804,3030000000,-6.26%,3.03B
7/7/2023,0.005284,0.005324,0.005354,0.005101,2280000000,-0.76%,2.28B
7/8/2023,0.005324,0.005068,0.005646,0.005015,4730000000,5.06%,4.73B
7/9/2023,0.005067,0.006458,0.00669,0.004501,10220000000,-21.53%,10.22B
7/10/2023,0.006458,0.004823,0.007015,0.004326,11280000000,33.89%,11.28B
7/11/2023,0.004823,0.003323,0.005064,0.003234,6260000000,45.14%,6.26B
7/12/2023,0.003323,0.00263,0.003612,0.002619,3670000000,26.34%,3.67B
7/13/2023,0.00263,0.002643,0.002685,0.002579,480450000,-0.49%,480.45M
7/14/2023,0.002643,0.002477,0.002666,0.002451,400310000,6.72%,400.31M
7/15/2023,0.002477,0.002427,0.002488,0.002397,364950000,2.06%,364.95M
7/16/2023,0.002427,0.00242,0.002434,0.002353,297730000,0.26%,297.73M
7/17/2023,0.00242,0.002432,0.002454,0.002394,284880000,-0.38%,284.88M
7/18/2023,0.00243,0.002376,0.002478,0.002333,293010000,2.23%,293.01M
7/19/2023,0.002376,0.002332,0.002391,0.002319,301930000,1.91%,301.93M
7/20/2023,0.002332,0.002408,0.002539,0.002308,346110000,-3.18%,346.11M
7/21/2023,0.002408,0.002344,0.002454,0.002341,270330000,2.76%,270.33M
7/22/2023,0.002344,0.002458,0.002478,0.002343,318860000,-4.61%,318.86M
7/23/2023,0.002457,0.002397,0.002469,0.002375,300510000,2.50%,300.51M
7/24/2023,0.002397,0.002498,0.002529,0.002344,409490000,-4.03%,409.49M
7/25/2023,0.002498,0.002268,0.002498,0.002268,356310000,10.13%,356.31M
7/26/2023,0.002268,0.002281,0.002335,0.00225,365580000,-0.56%,365.58M
7/27/2023,0.002281,0.002232,0.002405,0.002232,326930000,2.17%,326.93M
7/28/2023,0.002232,0.00233,0.00233,0.002099,399410000,-4.24%,399.41M
7/29/2023,0.002331,0.002407,0.00248,0.002296,322850000,-3.14%,322.85M
7/30/2023,0.002407,0.002381,0.002454,0.00235,348700000,1.06%,348.70M
7/31/2023,0.002381,0.002417,0.002459,0.002328,267580000,-1.49%,267.58M
8/1/2023,0.002417,0.002579,0.0026,0.002377,294300000,-6.27%,294.30M
8/2/2023,0.002579,0.002418,0.002607,0.002381,346360000,6.55%,346.36M
8/3/2023,0.002421,0.002651,0.002652,0.002383,339380000,-8.70%,339.38M
8/4/2023,0.002651,0.002783,0.002864,0.002634,358290000,-4.72%,358.29M
8/5/2023,0.002783,0.002876,0.002924,0.002714,286420000,-3.25%,286.42M
8/6/2023,0.002876,0.002829,0.002897,0.002791,316390000,1.65%,316.39M
8/7/2023,0.002829,0.002928,0.002998,0.002817,301930000,-3.37%,301.93M
8/8/2023,0.002928,0.00297,0.002995,0.002853,264560000,-1.39%,264.56M
8/9/2023,0.00297,0.003056,0.003084,0.002935,238530000,-2.83%,238.53M
8/10/2023,0.003056,0.002979,0.003081,0.002892,296520000,2.59%,296.52M
8/11/2023,0.002979,0.003259,0.003262,0.002957,331800000,-8.60%,331.80M
8/12/2023,0.003259,0.003301,0.003316,0.003163,257930000,-1.37%,257.93M
8/13/2023,0.003305,0.003421,0.003452,0.003297,225260000,-3.41%,225.26M
8/14/2023,0.003421,0.003444,0.003479,0.003382,199190000,-0.67%,199.19M
8/15/2023,0.003444,0.003374,0.003468,0.003263,279720000,2.07%,279.72M
8/16/2023,0.003374,0.003564,0.003571,0.003329,253160000,-5.32%,253.16M
8/17/2023,0.003564,0.003626,0.003658,0.003435,318390000,-1.72%,318.39M
8/18/2023,0.003626,0.003416,0.003654,0.003387,321610000,6.15%,321.61M
8/19/2023,0.003416,0.003488,0.003652,0.003406,267630000,-2.01%,267.63M
8/20/2023,0.003487,0.003555,0.00359,0.003442,260160000,-1.93%,260.16M
8/21/2023,0.003555,0.003409,0.003587,0.003328,232510000,4.28%,232.51M
8/22/2023,0.003409,0.003833,0.003834,0.003262,360370000,-11.06%,360.37M
8/23/2023,0.003833,0.003692,0.003956,0.003442,554750000,3.77%,554.75M
8/24/2023,0.003694,0.003254,0.00443,0.003189,1030000000,13.52%,1.03B
8/25/2023,0.003254,0.002904,0.003297,0.002817,462020000,12.06%,462.02M
8/26/2023,0.002904,0.002423,0.002904,0.002404,432640000,19.85%,432.64M
8/27/2023,0.002423,0.002344,0.002431,0.002332,204080000,3.38%,204.08M
8/28/2023,0.002344,0.002328,0.002358,0.0023,153340000,0.68%,153.34M
